=== PROBE P7 ===

Agents: A1=wanderer, A2=authority, A3=follower, A4=follower, A5=follower, A6=crowd, A7=crowd, A8=family
Locations: L1, L2

--- Event log (selected ticks) ---
  t=  5  prayer_invitation      L1
  t=199  public_denial          :A3
  t=199  public_denial          :A4
  t=199  public_denial          :A5
  t=200  visible_grief          :A1
  t=200  public_confession      :A3
  t=200  forgiveness_emitted    :A3
  t=200  public_denial          :A5
  t=200  public_confession      :A6
  t=200  forgiveness_emitted    :A6

--- State snapshot at t=50 ---
  A1: sha=4.7 gui=1.0 fea=7.1 gri=1.3
  A2: fea=8.0 gri=1.4
  A3: sha=1.3 gui=4.0 fea=3.6 gri=1.2
  A4: sha=1.1 gui=2.5 fea=3.5 gri=1.0
  A5: sha=0.8 fea=3.2 gri=1.0
  A6: sha=3.7 gui=6.1 fea=5.4 gri=1.1
  A7: gri=1.0
  A8: gri=1.0
  (crowd)
  L1: shame_climate=0.9 align=0.1
  L2: shame_climate=0.0 align=0.0

--- State snapshot at t=100 ---
  A1: sha=10.0 gui=2.1 fea=8.1 gri=1.7
  A2: fea=10.0 gri=2.5
  A3: sha=0.2 fea=0.2 gri=1.7
  A4: sha=0.2 fea=0.2 gri=1.5
  A5: sha=0.2 fea=0.2 gri=1.0
  A6: sha=8.6 fea=1.0 gri=1.9
  A7: gri=1.0
  A8: gri=1.4
  (crowd)
  L1: shame_climate=0.1 align=0.0 blame[spiritual_wanderer]=0.1
  L2: shame_climate=0.0 align=0.0

--- State snapshot at t=150 ---
  A1: sha=10.0 fea=3.4 gri=2.6
  A2: fea=10.0 gri=5.3
  A3: sha=3.3 fea=0.2 gri=2.4
  A4: sha=3.5 fea=0.2 gri=3.5
  A5: sha=3.5 fea=0.3 gri=1.4
  A6: sha=10.0 gui=0.3 fea=0.3 gri=4.6
  A7: gri=1.0
  A8: gri=1.4
  (crowd)
  L1: shame_climate=0.0 align=0.0
  L2: shame_climate=0.0 align=0.0

--- State snapshot at t=200 ---
  A1: sha=10.0 gui=8.0 fea=5.1 gri=4.9
  A2: fea=10.0 gri=6.8
  A3: sha=5.1 gui=5.5 fea=2.2 gri=3.0
  A4: sha=4.8 gui=1.0 fea=1.9 gri=4.8
  A5: sha=4.8 gui=2.0 fea=1.9 gri=1.4
  A6: sha=10.0 gui=6.4 fea=4.5 gri=6.7
  A7: gri=1.4
  A8: gri=1.8
  (crowd)
  L1: shame_climate=1.0 align=0.1 blame[disciple_follower]=0.4
  L2: shame_climate=0.0 align=0.0
